"id","original_url","normalized_url","source_domain","source_list_file","source_list_row","scraped_status","http_error_if_known","error_message_if_known","source_scraped_file","current_knowledge_file","source_file_type","detected_category","source_of_truth_level","trust_label","content_quality","needs_future_rescrape","rescrape_reason","imported_at","last_scraped_at","duplicate_group_id","notes"
"url_006806","https://www.electronics-tutorials.ws/logic/logic_71.html","https://www.electronics-tutorials.ws/logic/logic_71.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8572","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006807","https://www.electronics-tutorials.ws/logic/logic_72.html","https://www.electronics-tutorials.ws/logic/logic_72.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8573","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006808","https://www.electronics-tutorials.ws/logic/logic_73.html","https://www.electronics-tutorials.ws/logic/logic_73.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8574","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006809","https://www.electronics-tutorials.ws/logic/logic_74.html","https://www.electronics-tutorials.ws/logic/logic_74.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8575","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006810","https://www.electronics-tutorials.ws/logic/logic_75.html","https://www.electronics-tutorials.ws/logic/logic_75.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8576","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006811","https://www.electronics-tutorials.ws/logic/logic_76.html","https://www.electronics-tutorials.ws/logic/logic_76.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8577","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006812","https://www.electronics-tutorials.ws/logic/logic_77.html","https://www.electronics-tutorials.ws/logic/logic_77.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8578","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006813","https://www.electronics-tutorials.ws/logic/logic_78.html","https://www.electronics-tutorials.ws/logic/logic_78.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8579","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006814","https://www.electronics-tutorials.ws/logic/logic_79.html","https://www.electronics-tutorials.ws/logic/logic_79.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8580","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006815","https://www.electronics-tutorials.ws/logic/logic_8.html","https://www.electronics-tutorials.ws/logic/logic_8.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8581","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006816","https://www.electronics-tutorials.ws/logic/logic_80.html","https://www.electronics-tutorials.ws/logic/logic_80.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8582","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006817","https://www.electronics-tutorials.ws/logic/logic_81.html","https://www.electronics-tutorials.ws/logic/logic_81.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8583","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006818","https://www.electronics-tutorials.ws/logic/logic_82.html","https://www.electronics-tutorials.ws/logic/logic_82.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8584","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006819","https://www.electronics-tutorials.ws/logic/logic_83.html","https://www.electronics-tutorials.ws/logic/logic_83.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8585","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006820","https://www.electronics-tutorials.ws/logic/logic_84.html","https://www.electronics-tutorials.ws/logic/logic_84.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8586","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006821","https://www.electronics-tutorials.ws/logic/logic_85.html","https://www.electronics-tutorials.ws/logic/logic_85.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8587","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006822","https://www.electronics-tutorials.ws/logic/logic_86.html","https://www.electronics-tutorials.ws/logic/logic_86.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8588","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006823","https://www.electronics-tutorials.ws/logic/logic_87.html","https://www.electronics-tutorials.ws/logic/logic_87.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8589","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006824","https://www.electronics-tutorials.ws/logic/logic_88.html","https://www.electronics-tutorials.ws/logic/logic_88.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8590","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006825","https://www.electronics-tutorials.ws/logic/logic_89.html","https://www.electronics-tutorials.ws/logic/logic_89.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8591","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006826","https://www.electronics-tutorials.ws/logic/logic_9.html","https://www.electronics-tutorials.ws/logic/logic_9.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8592","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006827","https://www.electronics-tutorials.ws/logic/logic_90.html","https://www.electronics-tutorials.ws/logic/logic_90.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8593","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006828","https://www.electronics-tutorials.ws/logic/logic_91.html","https://www.electronics-tutorials.ws/logic/logic_91.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8594","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006829","https://www.electronics-tutorials.ws/logic/logic_92.html","https://www.electronics-tutorials.ws/logic/logic_92.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8595","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006830","https://www.electronics-tutorials.ws/logic/logic_93.html","https://www.electronics-tutorials.ws/logic/logic_93.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8596","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006831","https://www.electronics-tutorials.ws/logic/logic_94.html","https://www.electronics-tutorials.ws/logic/logic_94.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8597","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006832","https://www.electronics-tutorials.ws/logic/logic_95.html","https://www.electronics-tutorials.ws/logic/logic_95.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8598","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006833","https://www.electronics-tutorials.ws/logic/logic_96.html","https://www.electronics-tutorials.ws/logic/logic_96.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8599","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006834","https://www.electronics-tutorials.ws/logic/logic_97.html","https://www.electronics-tutorials.ws/logic/logic_97.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8600","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006835","https://www.electronics-tutorials.ws/logic/logic_98.html","https://www.electronics-tutorials.ws/logic/logic_98.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8601","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006836","https://www.electronics-tutorials.ws/logic/logic_99.html","https://www.electronics-tutorials.ws/logic/logic_99.html","www.electronics-tutorials.ws","urls.txt","urls.txt:8602","failed",,"The operation has timed out.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","timeout","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006837","https://www.electro-tech-online.com/forums/general-electronics-chat.2/","https://www.electro-tech-online.com/forums/general-electronics-chat.2","www.electro-tech-online.com","url2.txt","url2.txt:402","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006838","https://www.embeddedrelated.com/showthread/comp.arch.embedded/","https://www.embeddedrelated.com/showthread/comp.arch.embedded","www.embeddedrelated.com","url2.txt","url2.txt:401","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006895","https://www.eurocircuits.com/technical-guidelines/base-material-guidelines/","https://www.eurocircuits.com/technical-guidelines/base-material-guidelines","www.eurocircuits.com","url2.txt","url2.txt:339","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006896","https://www.eurocircuits.com/technical-guidelines/controlled-impedance/","https://www.eurocircuits.com/technical-guidelines/controlled-impedance","www.eurocircuits.com","url2.txt","url2.txt:347","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006897","https://www.eurocircuits.com/technical-guidelines/copper-areas/","https://www.eurocircuits.com/technical-guidelines/copper-areas","www.eurocircuits.com","url2.txt","url2.txt:345","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006898","https://www.eurocircuits.com/technical-guidelines/data-preparation/","https://www.eurocircuits.com/technical-guidelines/data-preparation","www.eurocircuits.com","url2.txt","url2.txt:342","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006899","https://www.eurocircuits.com/technical-guidelines/design-rule-check/","https://www.eurocircuits.com/technical-guidelines/design-rule-check","www.eurocircuits.com","url2.txt","url2.txt:340","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006900","https://www.eurocircuits.com/technical-guidelines/gerber-files/","https://www.eurocircuits.com/technical-guidelines/gerber-files","www.eurocircuits.com","url2.txt","url2.txt:341","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006902","https://www.eurocircuits.com/technical-guidelines/pcb-classification/","https://www.eurocircuits.com/technical-guidelines/pcb-classification","www.eurocircuits.com","url2.txt","url2.txt:338","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006904","https://www.eurocircuits.com/technical-guidelines/slots-and-cut-outs/","https://www.eurocircuits.com/technical-guidelines/slots-and-cut-outs","www.eurocircuits.com","url2.txt","url2.txt:344","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","10_dfm_fabrication_assembly","4_fabricator_docs","official_fabricator","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006913","https://www.gct.co/connector/usb-connectors/usb-c","https://www.gct.co/connector/usb-connectors/usb-c","www.gct.co","url2.txt","url2.txt:451","failed","403","The remote server returned an error: (403) Forbidden.",,,"unknown","07_usb_c_high_speed_esd","8_low_value_index_or_search","low_value","unknown","true","http_403","2026-05-10T09:01:13","2026-05-10T00:22:18",,
"url_006914","https://www.gigadevice.com/microcontrollers/GD32F100","https://www.gigadevice.com/microcontrollers/GD32F100","www.gigadevice.com","urls.txt","urls.txt:8603","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006915","https://www.gigadevice.com/microcontrollers/GD32F101","https://www.gigadevice.com/microcontrollers/GD32F101","www.gigadevice.com","urls.txt","urls.txt:8604","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006916","https://www.gigadevice.com/microcontrollers/GD32F102","https://www.gigadevice.com/microcontrollers/GD32F102","www.gigadevice.com","urls.txt","urls.txt:8605","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006917","https://www.gigadevice.com/microcontrollers/GD32F103","https://www.gigadevice.com/microcontrollers/GD32F103","www.gigadevice.com","urls.txt","urls.txt:8606","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006918","https://www.gigadevice.com/microcontrollers/GD32F104","https://www.gigadevice.com/microcontrollers/GD32F104","www.gigadevice.com","urls.txt","urls.txt:8607","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006919","https://www.gigadevice.com/microcontrollers/GD32F105","https://www.gigadevice.com/microcontrollers/GD32F105","www.gigadevice.com","urls.txt","urls.txt:8608","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006920","https://www.gigadevice.com/microcontrollers/GD32F106","https://www.gigadevice.com/microcontrollers/GD32F106","www.gigadevice.com","urls.txt","urls.txt:8609","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006921","https://www.gigadevice.com/microcontrollers/GD32F107","https://www.gigadevice.com/microcontrollers/GD32F107","www.gigadevice.com","urls.txt","urls.txt:8610","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006922","https://www.gigadevice.com/microcontrollers/GD32F108","https://www.gigadevice.com/microcontrollers/GD32F108","www.gigadevice.com","urls.txt","urls.txt:8611","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006923","https://www.gigadevice.com/microcontrollers/GD32F109","https://www.gigadevice.com/microcontrollers/GD32F109","www.gigadevice.com","urls.txt","urls.txt:8612","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006924","https://www.gigadevice.com/microcontrollers/GD32F110","https://www.gigadevice.com/microcontrollers/GD32F110","www.gigadevice.com","urls.txt","urls.txt:8613","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006925","https://www.gigadevice.com/microcontrollers/GD32F111","https://www.gigadevice.com/microcontrollers/GD32F111","www.gigadevice.com","urls.txt","urls.txt:8614","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006926","https://www.gigadevice.com/microcontrollers/GD32F112","https://www.gigadevice.com/microcontrollers/GD32F112","www.gigadevice.com","urls.txt","urls.txt:8615","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006927","https://www.gigadevice.com/microcontrollers/GD32F113","https://www.gigadevice.com/microcontrollers/GD32F113","www.gigadevice.com","urls.txt","urls.txt:8616","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006928","https://www.gigadevice.com/microcontrollers/GD32F114","https://www.gigadevice.com/microcontrollers/GD32F114","www.gigadevice.com","urls.txt","urls.txt:8617","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006929","https://www.gigadevice.com/microcontrollers/GD32F115","https://www.gigadevice.com/microcontrollers/GD32F115","www.gigadevice.com","urls.txt","urls.txt:8618","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006930","https://www.gigadevice.com/microcontrollers/GD32F116","https://www.gigadevice.com/microcontrollers/GD32F116","www.gigadevice.com","urls.txt","urls.txt:8619","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006931","https://www.gigadevice.com/microcontrollers/GD32F117","https://www.gigadevice.com/microcontrollers/GD32F117","www.gigadevice.com","urls.txt","urls.txt:8620","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006932","https://www.gigadevice.com/microcontrollers/GD32F118","https://www.gigadevice.com/microcontrollers/GD32F118","www.gigadevice.com","urls.txt","urls.txt:8621","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006933","https://www.gigadevice.com/microcontrollers/GD32F119","https://www.gigadevice.com/microcontrollers/GD32F119","www.gigadevice.com","urls.txt","urls.txt:8622","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006934","https://www.gigadevice.com/microcontrollers/GD32F120","https://www.gigadevice.com/microcontrollers/GD32F120","www.gigadevice.com","urls.txt","urls.txt:8623","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006935","https://www.gigadevice.com/microcontrollers/GD32F121","https://www.gigadevice.com/microcontrollers/GD32F121","www.gigadevice.com","urls.txt","urls.txt:8624","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006936","https://www.gigadevice.com/microcontrollers/GD32F122","https://www.gigadevice.com/microcontrollers/GD32F122","www.gigadevice.com","urls.txt","urls.txt:8625","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006937","https://www.gigadevice.com/microcontrollers/GD32F123","https://www.gigadevice.com/microcontrollers/GD32F123","www.gigadevice.com","urls.txt","urls.txt:8626","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006938","https://www.gigadevice.com/microcontrollers/GD32F124","https://www.gigadevice.com/microcontrollers/GD32F124","www.gigadevice.com","urls.txt","urls.txt:8627","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006939","https://www.gigadevice.com/microcontrollers/GD32F125","https://www.gigadevice.com/microcontrollers/GD32F125","www.gigadevice.com","urls.txt","urls.txt:8628","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006940","https://www.gigadevice.com/microcontrollers/GD32F126","https://www.gigadevice.com/microcontrollers/GD32F126","www.gigadevice.com","urls.txt","urls.txt:8629","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006941","https://www.gigadevice.com/microcontrollers/GD32F127","https://www.gigadevice.com/microcontrollers/GD32F127","www.gigadevice.com","urls.txt","urls.txt:8630","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006942","https://www.gigadevice.com/microcontrollers/GD32F128","https://www.gigadevice.com/microcontrollers/GD32F128","www.gigadevice.com","urls.txt","urls.txt:8631","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006943","https://www.gigadevice.com/microcontrollers/GD32F129","https://www.gigadevice.com/microcontrollers/GD32F129","www.gigadevice.com","urls.txt","urls.txt:8632","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006944","https://www.gigadevice.com/microcontrollers/GD32F130","https://www.gigadevice.com/microcontrollers/GD32F130","www.gigadevice.com","urls.txt","urls.txt:8633","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006945","https://www.gigadevice.com/microcontrollers/GD32F131","https://www.gigadevice.com/microcontrollers/GD32F131","www.gigadevice.com","urls.txt","urls.txt:8634","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006946","https://www.gigadevice.com/microcontrollers/GD32F132","https://www.gigadevice.com/microcontrollers/GD32F132","www.gigadevice.com","urls.txt","urls.txt:8635","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006947","https://www.gigadevice.com/microcontrollers/GD32F133","https://www.gigadevice.com/microcontrollers/GD32F133","www.gigadevice.com","urls.txt","urls.txt:8636","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006948","https://www.gigadevice.com/microcontrollers/GD32F134","https://www.gigadevice.com/microcontrollers/GD32F134","www.gigadevice.com","urls.txt","urls.txt:8637","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006949","https://www.gigadevice.com/microcontrollers/GD32F135","https://www.gigadevice.com/microcontrollers/GD32F135","www.gigadevice.com","urls.txt","urls.txt:8638","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_006950","https://www.gigadevice.com/microcontrollers/GD32F136","https://www.gigadevice.com/microcontrollers/GD32F136","www.gigadevice.com","urls.txt","urls.txt:8639","failed","404","The remote server returned an error: (404) Not Found.",,,"unknown","90_unsorted_review","8_low_value_index_or_search","low_value","unknown","true","http_404","2026-05-10T09:01:13","2026-05-10T07:53:54",,
