source_file,referenced_path,exists_yes_no,fix_needed
01_MEMORY/MASTER_MEMORY_INDEX.md,03_TOOLS/scripts/indexing/build_memory_index.py`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\AGENT_MISTAKES_TO_AVOID.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\AI_RELIABILITY_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\COMPONENT_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\DATASHEET_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\DESIGN_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\FOOTPRINT_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\MEMORY_UPDATE_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\OPEN_DESIGN_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_HALLUCINATION_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_QUALITY_GATE_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\PROJECT_UNVERIFIED_CLAIMS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE\memory\USER_CORRECTIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\AGENT_MISTAKES_TO_AVOID.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\AI_RELIABILITY_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\COMPONENT_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\DATASHEET_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\DESIGN_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\EXAMPLE_ONLY_USB_C_CONNECTOR_MEMORY_UPDATE.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\EXAMPLE_ONLY_USB_C_GENERIC_FOOTPRINT_WARNING.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\FOOTPRINT_DECISIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\MEMORY_UPDATE_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\OPEN_DESIGN_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_HALLUCINATION_RISKS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_MEMORY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_QUALITY_GATE_RULES.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\PROJECT_UNVERIFIED_CLAIMS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MASTER_MEMORY_INDEX.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\memory\USER_CORRECTIONS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MEMORY_UPDATE_RULES.md,01_MEMORY/`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MEMORY_UPDATE_RULES.md,02_HISTORY/`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MEMORY_UPDATE_RULES.md,04_KICAD_PROJECTS/active/PROJECT/memory/,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/MEMORY_UPDATE_RULES.md,04_KICAD_PROJECTS/active/PROJECT/memory/`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/USER_CORRECTIONS_MEMORY.md,history/user_corrections/,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/USER_CORRECTIONS_MEMORY.md,memory/USER_CORRECTIONS.md,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,", project visual block config or default generated config.
Outputs: Full-page SVG/PDF/PNG when renderer is available, crop SVG/PNG files",no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/command_logs/AUTOMATIC_SCHEMATIC_CLOSEUP_CROPS_COMMANDS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/command_logs/SCHEMATIC_ANNOTATION_COMPLETENESS_CHECKERS_COMMANDS.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/command_logs/`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/design_reviews/MCU_DATASHEET_TREE_UPGRADE_REPORT.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/workflow_runs/MCU_DATASHEET_TREE_STUB_GENERATION_WORKFLOW.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/workflow_runs/SCHEMATIC_ANNOTATION_COMPLETENESS_CHECKER_SMOKE_TEST.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/workflow_runs/SCHEMATIC_VISUAL_AUTOCROP_ACTIVE_PROJECT_SMOKE_TEST.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,02_HISTORY/workflow_runs/`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,03_TOOLS/scripts/datasheet_tree/create_microcontroller_family_content.py`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,05_OUTPUTS/datasheet_tree/MCU_TREE_COMPLETION_SUMMARY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,06_DATASHEETS/01_MICROCONTROLLERS`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,Scope: Global datasheet library tooling; ran against 48 MCU family/vendor folders under,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,_verification/schematic_visual,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,history/workflow_runs/,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/VERIFIED_WORKFLOWS.md,reports/CLOSE_UP_REVIEW.md,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,02_HISTORY\design_reviews\COMMAND_LINK_FINISHED_PCB_INVENTORY.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,02_HISTORY\design_reviews\COMMAND_LINK_READ_ONLY_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,02_HISTORY\erc_drc_reports\COMMAND_LINK_ERC_DRC_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,02_HISTORY\sessions\COMMAND_LINK_REFERENCE_COPY_CREATED.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,C:\Users\LJ\KICAD_ENGINE\04_KICAD_PROJECTS\active\COMMAND_LINK_VERIFIED_REFERENCE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,C:\Users\LJ\KICAD_ENGINE\99_01,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,C:\Users\LJ\KICAD_ENGINE\99_01 Finished PCBs\COMMAND LINK,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
01_MEMORY/projects/COMMAND_LINK_VERIFIED_REFERENCE/PROJECT_MEMORY.md,review_outputs\NOT_FINAL_read_only_review_20260430_180511,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,02_HISTORY\design_reviews\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,02_HISTORY\erc_drc_reports\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_ERC.txt`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\COMPONENT_SELECTION_REPORT.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\DATASHEET_CHECKLIST.md`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\kicad\ESP32_CSI_WIFI_NODE.kicad_pro`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\kicad\ESP32_CSI_WIFI_NODE.kicad_sch`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE\kicad`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,99_BACKUPS\pre_codex_edits\ESP32_CSI_WIFI_NODE_SCHEMATIC_DRAFT_20260502_143643`,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,C:\Users\LJ\KICAD_ENGINE\04_KICAD_PROJECTS\active\ESP32_CSI_WIFI_NODE`,no,Absolute Windows path does not exist here or is stale; replace with repo-relative path or mark as example.
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,class USB ESD,no,"Create referenced file, fix path, or remove stale reference."
01_MEMORY/projects/ESP32_CSI_WIFI_NODE/PROJECT_MEMORY.md,"until ERC, DRC, BOM, footprint, netlist, datasheet, connector, polarity/orientation, power/protection, antenna/mechanical, and visual review gates pass",no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\MASTER_HISTORY_INDEX.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\README.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\20260502_230004_AI_quality_gate_setup_scorecard.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\20260503_0754_SCHEMATIC_ANNOTATION_COMPLETENESS_CHECKERS_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\20260503_0810_SCHEMATIC_VISUAL_AUTOCROP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\ACCURACY_ENGINE_AND_AI_QUALITY_SETUP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\COMPONENT_DATABASE_CORE_SETUP_AI_RESPONSE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\ESP32_CSI_WIFI_NODE_SCHEMATIC_ELECTRICAL_BLOCKERS_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\FINAL_PRODUCTION_STRUCTURE_AUDIT_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\FOOTPRINT_GAP_ANALYSIS_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\FULL_KICAD_PIPELINE_PROMPT_PACK_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\KNOWLEDGE_BASE_REFERENCE_DESIGN_SETUP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\LIBRARY_FACTORY_SETUP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\MCU_DATASHEET_TREE_UPGRADE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\MICROCONTROLLER_FAMILY_CONTENT_GENERATOR_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\PACKAGE_FAB_VENDOR_PROFILE_SETUP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\PLAYWRIGHT_BATCH_RESEARCH_EXPANSION_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\PLAYWRIGHT_PILOT_RESEARCH_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\PLAYWRIGHT_RESEARCH_PIPELINE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\PUBLIC_RELEASE_STRUCTURE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\README.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SCHEMATIC_TO_PCB_GATE_SYSTEM_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\STARTUP_CLOSEOUT_INDEX_WIRING_RESPONSE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\STM32F1_PILOT_CONTENT_COMPLETION_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\STM32_DATASHEET_TREE_CONTENT_COMPLETION_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\STM32_SOURCE_LINK_RESEARCH_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\STRUCTURE_EXPANSION_AI_RESPONSE_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SUPPLIER_CONNECTOR_STUBS_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SUPPLIER_DATASHEET_FOOTPRINT_FINAL_AUDIT_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SUPPLIER_FOOTPRINT_MATCH_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SUPPLIER_INGESTION_SYSTEM_REVALIDATION_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\SUPPLIER_INGESTION_SYSTEM_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_scorecards\TEST_EXAMPLES_BENCHMARKS_SETUP_SCORECARD.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\20260502_230004_AI_quality_gate_setup_self_review.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\20260503_0754_SCHEMATIC_ANNOTATION_COMPLETENESS_CHECKERS_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\20260503_0810_SCHEMATIC_VISUAL_AUTOCROP_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\ACCURACY_ENGINE_AND_AI_QUALITY_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\COMPONENT_DATABASE_CORE_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\ESP32_CSI_WIFI_NODE_SCHEMATIC_ELECTRICAL_BLOCKERS_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\FINAL_PRODUCTION_STRUCTURE_AUDIT_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\FOOTPRINT_GAP_ANALYSIS_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\FULL_KICAD_PIPELINE_PROMPT_PACK_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\KNOWLEDGE_BASE_REFERENCE_DESIGN_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\LIBRARY_FACTORY_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\MCU_DATASHEET_TREE_UPGRADE_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\MICROCONTROLLER_FAMILY_CONTENT_GENERATOR_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\PACKAGE_FAB_VENDOR_PROFILE_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\PLAYWRIGHT_BATCH_RESEARCH_EXPANSION_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\PLAYWRIGHT_PILOT_RESEARCH_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\PLAYWRIGHT_RESEARCH_PIPELINE_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\PUBLIC_RELEASE_STRUCTURE_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\README.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SCHEMATIC_TO_PCB_GATE_SYSTEM_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\STARTUP_CLOSEOUT_INDEX_WIRING_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\STM32F1_PILOT_CONTENT_COMPLETION_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\STM32_DATASHEET_TREE_CONTENT_COMPLETION_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\STM32_SOURCE_LINK_RESEARCH_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\STRUCTURE_EXPANSION_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SUPPLIER_CONNECTOR_STUBS_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SUPPLIER_DATASHEET_FOOTPRINT_FINAL_AUDIT_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SUPPLIER_FOOTPRINT_MATCH_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SUPPLIER_INGESTION_SYSTEM_REVALIDATION_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\SUPPLIER_INGESTION_SYSTEM_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\ai_self_reviews\TEST_EXAMPLES_BENCHMARKS_SETUP_AI_SELF_REVIEW.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\claim_evidence_matrices\20260502_230004_AI_quality_gate_setup_claim_evidence_matrix.md`,no,"Create referenced file, fix path, or remove stale reference."
02_HISTORY/MASTER_HISTORY_INDEX.md,02_HISTORY\claim_evidence_matrices\20260503_0754_SCHEMATIC_ANNOTATION_COMPLETENESS_CHECKERS_CLAIMS.md`,no,"Create referenced file, fix path, or remove stale reference."
