file_path,issue_type,severity,why_it_is_weak,required_fix
27_EXAMPLES/quality_scorecard_examples/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
27_EXAMPLES/report_examples/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/arrow/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/arrow/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/avnet/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/avnet/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/digikey/DRY_RUN_EXAMPLES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/digikey/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/farnell/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/farnell/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/future_electronics/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/future_electronics/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/jlcpcb/DRY_RUN_EXAMPLES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/lcsc/DRY_RUN_EXAMPLES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/manual_csv/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/manual_csv/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/mouser/DRY_RUN_EXAMPLES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/mouser/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/newark_element14/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/newark_element14/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/octopart/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/octopart/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/rs_components/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/rs_components/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/rutronik/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/rutronik/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/connectors/tme/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/connectors/tme/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
28_SUPPLIER_INGESTION/normalized/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/reports/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/scripts/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
28_SUPPLIER_INGESTION/source_lists/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
29_FOOTPRINT_GAP_ANALYSIS/CONNECTOR_FOOTPRINT_GAPS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
29_FOOTPRINT_GAP_ANALYSIS/FOOTPRINT_CREATION_BACKLOG.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
29_FOOTPRINT_GAP_ANALYSIS/GENERATED_INDEXES/component_db_to_footprint_matches.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
29_FOOTPRINT_GAP_ANALYSIS/HIGH_RISK_FOOTPRINTS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
29_FOOTPRINT_GAP_ANALYSIS/MISSING_FOOTPRINT_CANDIDATES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
30_SUPPLIER_FOOTPRINT_MATCHES/matches/digikey/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/matches/jlcpcb/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/matches/lcsc/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/matches/manual_source_link/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/matches/manual_source_link/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
30_SUPPLIER_FOOTPRINT_MATCHES/matches/manual_verified/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/matches/mouser/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/reports/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
30_SUPPLIER_FOOTPRINT_MATCHES/scripts/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
31_PLAYWRIGHT_RESEARCH_PIPELINE/PLAYWRIGHT_USAGE_RULES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/browser_research_public_page.js,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_component_database_stubs.js,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_datasheet_source_indexes.js,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_supplier_indexes.js,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
FAQ.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
PUBLIC_REPO_RISK_REGISTER.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
ROADMAP.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
START_HERE_FOR_AI_AGENTS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
docs/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
docs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
health_check.py,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/INSTALLER_ARCHITECTURE.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/LINUX_APPIMAGE_DEB_RPM_PLAN.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/MACOS_DMG_PLAN.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/PAYLOAD_MANIFEST.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/SECURITY_MODEL.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/SIGNING_AND_RELEASE_NOTES.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/UPDATE_MODEL.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/USER_FLOW.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/WINDOWS_EXE_PLAN.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/linux/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/macos/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/.claude/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/.codex/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/.codex/README.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/.prompts/claude/03_RESEARCH_COMPONENT.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/.prompts/claude/04_ADD_COMPONENT_TO_DATABASE.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/00_CODEX_START/START_HERE.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/01_MEMORY/projects/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/command_logs/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/design_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/erc_drc_reports/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/fabrication_reviews/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/project_history/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/02_HISTORY/sessions/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/common/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/kicad_app_intelligence/KICAD_AGENT_TASK_MAP.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/kicad_library_intelligence/CONNECTOR_FOOTPRINT_WARNINGS.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/kicad_library_intelligence/GENERATED_INDEXES/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/kicad_library_intelligence/SYMBOL_LIBRARY_INDEX.md,PLACEHOLDER_LANGUAGE,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/linux/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/04_KICAD_PROJECTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/04_KICAD_PROJECTS/active/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/04_KICAD_PROJECTS/archive/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/datasheet_research/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/health_checks/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/review_packages/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/setup_indexes/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/05_OUTPUTS/setup_reports/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/00_INDEX/DATASHEET_LIBRARY_README.md,GENERIC_FOLDER_TEXT,MEDIUM,File contains boilerplate or unresolved template language that reduces agent usefulness.,Replace with specific instructions/data or move to templates/examples.
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/00_INDEX/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/00_INDEX/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ATMEL_LEGACY/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ATMEL_LEGACY/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ANTENNA_RF_REFERENCES/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ANTENNA_RF_REFERENCES/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/DESIGN_GUIDES/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/DESIGN_GUIDES/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ERRATA/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ERRATA/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C2/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C2/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C3/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C3/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C5/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C5/README.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
installer/build/windows/win-unpacked/resources/payload/repo-template/06_DATASHEETS/01_MICROCONTROLLERS/ESPRESSIF/ESP32_C6/INDEX.md,THIN_README_OR_INDEX,MEDIUM,README/INDEX is likely navigational scaffold rather than production guidance.,"Expand with concrete workflow, inputs, outputs, and quality gates."
